1018	8	1	1	0.0	1
1019	9	1	1	0.0	1
1020	8	2	1	0.0	1
1021	9	2	1	0.0	1
1022	8	3	1	0.0	1
1023	9	3	1	0.0	1
1024	8	4	1	0.0	1
1025	9	4	1	0.0	1
1026	8	5	1	0.0	1
1027	9	5	1	0.0	1
1028	8	6	1	0.0	1
1029	9	6	1	0.0	1
1030	8	7	1	0.0	1
1031	9	7	1	0.0	1
1032	8	8	1	0.0	1
1033	9	8	1	0.0	1
1034	8	9	1	0.0	1
1035	9	9	1	0.0	1
1036	8	10	1	0.0	1
1037	9	10	1	0.0	1
1038	8	11	1	0.0	1
1039	9	11	1	0.0	1
1040	8	12	1	0.0	1
1041	9	12	1	0.0	1
1042	8	13	1	0.0	1
1043	9	13	1	0.0	1
1044	8	14	1	0.0	1
1045	9	14	1	0.0	1
1046	8	15	1	0.0	1
1047	9	15	1	0.0	1
1048	8	16	1	0.0	1
1049	9	16	1	0.0	1
1050	8	17	1	0.0	1
1051	9	17	1	0.0	1
1052	8	18	1	0.0	1
1053	9	18	1	0.0	1
1054	8	19	1	0.0	1
1055	9	19	1	0.0	1
1056	8	20	1	0.0	1
1057	9	20	1	0.0	1
1058	8	21	1	0.0	1
1059	9	21	1	0.0	1
1060	8	22	1	0.0	1
1061	9	22	1	0.0	1
1062	8	23	1	0.0	1
1063	9	23	1	0.0	1
1064	8	24	1	0.0	1
1065	9	24	1	0.0	1
1066	8	1	2	0.0	1
1067	9	1	2	0.0	1
1068	8	2	2	0.0	1
1069	9	2	2	0.0	1
1070	8	3	2	0.0	1
1071	9	3	2	0.0	1
1072	8	4	2	0.0	1
1073	9	4	2	0.0	1
1074	8	5	2	0.0	1
1075	9	5	2	0.0	1
1076	8	6	2	0.0	1
1077	9	6	2	0.0	1
1078	8	7	2	0.0	1
1079	9	7	2	0.0	1
1080	8	8	2	0.0	1
1081	9	8	2	0.0	1
1082	8	9	2	0.0	1
1083	9	9	2	0.0	1
1084	8	10	2	0.0	1
1085	9	10	2	0.0	1
1086	8	11	2	0.0	1
1087	9	11	2	0.0	1
1088	8	12	2	0.0	1
1089	9	12	2	0.0	1
1090	8	13	2	0.0	1
