442	7	14	3	175	1
443	10	14	3	225	1
444	6	15	3	450	1
445	4	15	3	450	1
446	5	15	3	450	1
447	2	15	3	300	1
448	3	15	3	375	1
449	7	15	3	175	1
450	10	15	3	225	1
451	6	16	3	450	1
452	4	16	3	450	1
453	5	16	3	450	1
454	2	16	3	300	1
455	3	16	3	375	1
456	7	16	3	175	1
457	10	16	3	225	1
458	6	17	3	500	1
459	4	17	3	500	1
460	5	17	3	500	1
461	2	17	3	337.5	1
462	3	17	3	417.5	1
463	7	17	3	192.5	1
464	10	17	3	255	1
465	6	18	3	550	1
466	4	18	3	550	1
467	5	18	3	550	1
468	2	18	3	375	1
469	3	18	3	460	1
470	7	18	3	210	1
471	10	18	3	285	1
472	6	19	3	600	1
473	4	19	3	600	1
474	5	19	3	600	1
475	2	19	3	412.5	1
476	3	19	3	502.5	1
477	7	19	3	227.5	1
478	10	19	3	315	1
479	6	20	3	650	1
480	4	20	3	650	1
481	5	20	3	650	1
482	2	20	3	450	1
483	3	20	3	545	1
484	7	20	3	245	1
485	10	20	3	345	1
486	6	21	3	700	1
487	4	21	3	700	1
488	5	21	3	700	1
489	2	21	3	487.5	1
490	3	21	3	587.5	1
491	7	21	3	262.5	1
492	10	21	3	375	1
493	6	22	3	750	1
494	4	22	3	750	1
495	5	22	3	750	1
496	2	22	3	500	1
497	3	22	3	625	1
498	7	22	3	280	1
499	10	22	3	375	1
500	6	23	3	750	1
501	4	23	3	750	1
502	5	23	3	750	1
503	2	23	3	500	1
504	3	23	3	625	1
505	7	23	3	287.5	1
506	10	23	3	375	1
507	6	24	3	750	1
508	4	24	3	750	1
509	5	24	3	750	1
510	2	24	3	500	1
511	3	24	3	625	1
512	7	24	3	287.5	1
513	10	24	3	375	1
514	6	1	4	80	1
515	4	1	4	80	1
516	5	1	4	80	1
517	2	1	4	60	1
518	3	1	4	68	1
519	7	1	4	28	1
520	10	1	4	48	1
521	6	2	4	160	1
522	4	2	4	160	1
523	5	2	4	160	1
524	2	2	4	120	1
525	3	2	4	136	1
526	7	2	4	56	1
527	10	2	4	96	1
528	6	3	4	240	1
529	4	3	4	240	1
530	5	3	4	240	1
531	2	3	4	180	1
532	3	3	4	204	1
533	7	3	4	84	1
534	10	3	4	144	1
535	6	4	4	280	1
536	4	4	4	280	1
537	5	4	4	280	1
538	2	4	4	200	1
539	3	4	4	240	1
540	7	4	4	100	1
541	10	4	4	160	1
542	6	5	4	360	1
543	4	5	4	360	1
544	5	5	4	360	1
545	2	5	4	260	1
546	3	5	4	308	1
547	7	5	4	128	1
548	10	5	4	208	1
549	6	6	4	440	1
550	4	6	4	440	1
551	5	6	4	440	1
552	2	6	4	320	1
553	3	6	4	376	1
554	7	6	4	156	1
555	10	6	4	240	1
556	6	7	4	480	1
557	4	7	4	480	1
558	5	7	4	480	1
559	2	7	4	320	1
560	3	7	4	400	1
561	7	7	4	180	1
562	10	7	4	240	1
563	6	8	4	480	1
564	4	8	4	480	1
565	5	8	4	480	1
566	2	8	4	320	1
567	3	8	4	400	1
568	7	8	4	180	1
569	10	8	4	240	1
570	6	9	4	560	1
571	4	9	4	560	1
572	5	9	4	560	1
573	2	9	4	380	1
574	3	9	4	468	1
575	7	9	4	208	1
576	10	9	4	288	1
577	6	10	4	640	1
578	4	10	4	640	1
579	5	10	4	640	1
580	2	10	4	440	1
581	3	10	4	536	1
582	7	10	4	236	1
583	10	10	4	336	1
584	6	11	4	720	1
585	4	11	4	720	1
586	5	11	4	720	1
587	2	11	4	480	1
588	3	11	4	600	1
589	7	11	4	264	1
590	10	11	4	360	1
591	6	12	4	720	1
592	4	12	4	720	1
593	5	12	4	720	1
594	2	12	4	480	1
595	3	12	4	600	1
596	7	12	4	280	1
597	10	12	4	360	1
598	6	13	4	720	1
599	4	13	4	720	1
600	5	13	4	720	1
601	2	13	4	480	1
602	3	13	4	600	1
603	7	13	4	280	1
604	10	13	4	360	1
605	6	14	4	720	1
606	4	14	4	720	1
607	5	14	4	720	1
608	2	14	4	480	1
609	3	14	4	600	1
610	7	14	4	280	1
611	10	14	4	360	1
612	6	15	4	720	1
613	4	15	4	720	1
614	5	15	4	720	1
615	2	15	4	480	1
616	3	15	4	600	1
617	7	15	4	280	1
618	10	15	4	360	1
619	6	16	4	720	1
620	4	16	4	720	1
621	5	16	4	720	1
622	2	16	4	480	1
623	3	16	4	600	1
624	7	16	4	280	1
625	10	16	4	360	1
626	6	17	4	800	1
627	4	17	4	800	1
628	5	17	4	800	1
629	2	17	4	540	1
630	3	17	4	668	1
631	7	17	4	308	1
632	10	17	4	408	1
633	6	18	4	880	1
634	4	18	4	880	1
635	5	18	4	880	1
636	2	18	4	600	1
637	3	18	4	736	1
638	7	18	4	336	1
639	10	18	4	456	1
640	6	19	4	960	1
641	4	19	4	960	1
642	5	19	4	960	1
643	2	19	4	660	1
644	3	19	4	804	1
645	7	19	4	364	1
646	10	19	4	504	1
647	6	20	4	1040	1
648	4	20	4	1040	1
649	5	20	4	1040	1
650	2	20	4	720	1
651	3	20	4	872	1
652	7	20	4	392	1
653	10	20	4	552	1
654	6	21	4	1120	1
655	4	21	4	1120	1
656	5	21	4	1120	1
657	2	21	4	780	1
658	3	21	4	940	1
659	7	21	4	420	1
660	10	21	4	600	1
661	6	22	4	1200	1
662	4	22	4	1200	1
663	5	22	4	1200	1
664	2	22	4	800	1
665	3	22	4	1000	1
666	7	22	4	448	1
667	10	22	4	600	1
668	6	23	4	1200	1
669	4	23	4	1200	1
670	5	23	4	1200	1
671	2	23	4	800	1
672	3	23	4	1000	1
673	7	23	4	460	1
674	10	23	4	600	1
675	6	24	4	1200	1
676	4	24	4	1200	1
677	5	24	4	1200	1
678	2	24	4	800	1
679	3	24	4	1000	1
680	7	24	4	460	1
681	10	24	4	600	1
682	6	1	5	101.728	1
683	4	1	5	101.728	1
684	5	1	5	101.728	1
685	2	1	5	76.296	1
686	3	1	5	86.4688	1
687	7	1	5	35.6048	1
688	10	1	5	61.0368	1
689	6	2	5	203.456	1
690	4	2	5	203.456	1
691	5	2	5	203.456	1
692	2	2	5	152.592	1
693	3	2	5	172.9376	1
694	7	2	5	71.2096	1
695	10	2	5	122.0736	1
696	6	3	5	305.184	1
697	4	3	5	305.184	1
698	5	3	5	305.184	1
699	2	3	5	228.888	1
700	3	3	5	259.4064	1
701	7	3	5	106.8144	1
702	10	3	5	183.1104	1
703	6	4	5	356.048	1
704	4	4	5	356.048	1
705	5	4	5	356.048	1
706	2	4	5	254.32	1
707	3	4	5	305.184	1
708	7	4	5	127.16	1
709	10	4	5	203.456	1
710	6	5	5	457.776	1
711	4	5	5	457.776	1
712	5	5	5	457.776	1
713	2	5	5	330.616	1
714	3	5	5	391.6528	1
715	7	5	5	162.7648	1
716	10	5	5	264.4928	1
717	6	6	5	559.504	1
718	4	6	5	559.504	1
719	5	6	5	559.504	1
720	2	6	5	406.912	1
721	3	6	5	478.1216	1
722	7	6	5	198.3696	1
723	10	6	5	305.184	1
724	6	7	5	610.368	1
725	4	7	5	610.368	1
726	5	7	5	610.368	1
727	2	7	5	406.912	1
728	3	7	5	508.64	1
729	7	7	5	228.888	1
730	10	7	5	305.184	1
731	6	8	5	610.368	1
732	4	8	5	610.368	1
733	5	8	5	610.368	1
734	2	8	5	406.912	1
735	3	8	5	508.64	1
736	7	8	5	228.888	1
737	10	8	5	305.184	1
738	6	9	5	712.096	1
739	4	9	5	712.096	1
740	5	9	5	712.096	1
741	2	9	5	483.208	1
742	3	9	5	595.1088	1
743	7	9	5	264.4928	1
744	10	9	5	366.2208	1
745	6	10	5	813.824	1
746	4	10	5	813.824	1
747	5	10	5	813.824	1
748	2	10	5	559.504	1
749	3	10	5	681.5776	1
750	7	10	5	300.0976	1
751	10	10	5	427.2576	1
752	6	11	5	915.552	1
753	4	11	5	915.552	1
754	5	11	5	915.552	1
755	2	11	5	610.368	1
756	3	11	5	762.96	1
757	7	11	5	335.7024	1
758	10	11	5	457.776	1
759	6	12	5	915.552	1
760	4	12	5	915.552	1
761	5	12	5	915.552	1
762	2	12	5	610.368	1
763	3	12	5	762.96	1
764	7	12	5	356.048	1
765	10	12	5	457.776	1
766	6	13	5	915.552	1
767	4	13	5	915.552	1
768	5	13	5	915.552	1
769	2	13	5	610.368	1
770	3	13	5	762.96	1
771	7	13	5	356.048	1
772	10	13	5	457.776	1
773	6	14	5	915.552	1
774	4	14	5	915.552	1
775	5	14	5	915.552	1
776	2	14	5	610.368	1
777	3	14	5	762.96	1
778	7	14	5	356.048	1
779	10	14	5	457.776	1
780	6	15	5	915.552	1
781	4	15	5	915.552	1
782	5	15	5	915.552	1
783	2	15	5	610.368	1
784	3	15	5	762.96	1
785	7	15	5	356.048	1
786	10	15	5	457.776	1
787	6	16	5	915.552	1
788	4	16	5	915.552	1
789	5	16	5	915.552	1
790	2	16	5	610.368	1
791	3	16	5	762.96	1
792	7	16	5	356.048	1
793	10	16	5	457.776	1
794	6	17	5	1017.28	1
795	4	17	5	1017.28	1
796	5	17	5	1017.28	1
797	2	17	5	686.664	1
798	3	17	5	849.4288	1
799	7	17	5	391.6528	1
800	10	17	5	518.8128	1
801	6	18	5	1119.008	1
802	4	18	5	1119.008	1
803	5	18	5	1119.008	1
804	2	18	5	762.96	1
805	3	18	5	935.8976	1
806	7	18	5	427.2576	1
807	10	18	5	579.8496	1
808	6	19	5	1220.736	1
809	4	19	5	1220.736	1
810	5	19	5	1220.736	1
811	2	19	5	839.256	1
812	3	19	5	1022.3664	1
813	7	19	5	462.8624	1
814	10	19	5	640.8864	1
815	6	20	5	1322.464	1
816	4	20	5	1322.464	1
817	5	20	5	1322.464	1
818	2	20	5	915.552	1
819	3	20	5	1108.8352	1
820	7	20	5	498.4672	1
821	10	20	5	701.9232	1
822	6	21	5	1424.192	1
823	4	21	5	1424.192	1
824	5	21	5	1424.192	1
825	2	21	5	991.848	1
826	3	21	5	1195.304	1
827	7	21	5	534.072	1
828	10	21	5	762.96	1
829	6	22	5	1525.92	1
830	4	22	5	1525.92	1
831	5	22	5	1525.92	1
832	2	22	5	1017.28	1
833	3	22	5	1271.6	1
834	7	22	5	569.6768	1
835	10	22	5	762.96	1
836	6	23	5	1525.92	1
837	4	23	5	1525.92	1
838	5	23	5	1525.92	1
839	2	23	5	1017.28	1
840	3	23	5	1271.6	1
841	7	23	5	584.936	1
842	10	23	5	762.96	1
843	6	24	5	1525.92	1
844	4	24	5	1525.92	1
845	5	24	5	1525.92	1
846	2	24	5	1017.28	1
847	3	24	5	1271.6	1
848	7	24	5	584.936	1
849	10	24	5	762.96	1
850	6	1	6	200	1
851	4	1	6	200	1
852	5	1	6	200	1
853	2	1	6	150	1
854	3	1	6	170	1
855	7	1	6	70	1
856	10	1	6	120	1
857	6	2	6	400	1
858	4	2	6	400	1
859	5	2	6	400	1
860	2	2	6	300	1
861	3	2	6	340	1
862	7	2	6	140	1
863	10	2	6	240	1
864	6	3	6	600	1
865	4	3	6	600	1
866	5	3	6	600	1
867	2	3	6	450	1
868	3	3	6	510	1
869	7	3	6	210	1
870	10	3	6	360	1
871	6	4	6	700	1
872	4	4	6	700	1
873	5	4	6	700	1
874	2	4	6	500	1
875	3	4	6	600	1
876	7	4	6	250	1
877	10	4	6	400	1
878	6	5	6	900	1
879	4	5	6	900	1
880	5	5	6	900	1
881	2	5	6	650	1
882	3	5	6	770	1
883	7	5	6	320	1
884	10	5	6	520	1
885	6	6	6	1100	1
886	4	6	6	1100	1
887	5	6	6	1100	1
888	2	6	6	800	1
889	3	6	6	940	1
890	7	6	6	390	1
891	10	6	6	600	1
892	6	7	6	1200	1
893	4	7	6	1200	1
894	5	7	6	1200	1
895	2	7	6	800	1
896	3	7	6	1000	1
897	7	7	6	450	1
898	10	7	6	600	1
899	6	8	6	1200	1
900	4	8	6	1200	1
901	5	8	6	1200	1
902	2	8	6	800	1
903	3	8	6	1000	1
904	7	8	6	450	1
905	10	8	6	600	1
906	6	9	6	1400	1
907	4	9	6	1400	1
908	5	9	6	1400	1
909	2	9	6	950	1
910	3	9	6	1170	1
911	7	9	6	520	1
912	10	9	6	720	1
913	6	10	6	1600	1
914	4	10	6	1600	1
915	5	10	6	1600	1
916	2	10	6	1100	1
917	3	10	6	1340	1
918	7	10	6	590	1
919	10	10	6	840	1
920	6	11	6	1800	1
921	4	11	6	1800	1
922	5	11	6	1800	1
923	2	11	6	1200	1
924	3	11	6	1500	1
925	7	11	6	660	1
926	10	11	6	900	1
927	6	12	6	1800	1
928	4	12	6	1800	1
929	5	12	6	1800	1
930	2	12	6	1200	1
931	3	12	6	1500	1
932	7	12	6	700	1
933	10	12	6	900	1
934	6	13	6	1800	1
935	4	13	6	1800	1
936	5	13	6	1800	1
937	2	13	6	1200	1
938	3	13	6	1500	1
939	7	13	6	700	1
940	10	13	6	900	1
941	6	14	6	1800	1
942	4	14	6	1800	1
943	5	14	6	1800	1
944	2	14	6	1200	1
945	3	14	6	1500	1
946	7	14	6	700	1
947	10	14	6	900	1
948	6	15	6	1800	1
949	4	15	6	1800	1
950	5	15	6	1800	1
951	2	15	6	1200	1
952	3	15	6	1500	1
953	7	15	6	700	1
954	10	15	6	900	1
955	6	16	6	1800	1
956	4	16	6	1800	1
957	5	16	6	1800	1
958	2	16	6	1200	1
959	3	16	6	1500	1
960	7	16	6	700	1
961	10	16	6	900	1
962	6	17	6	2000	1
963	4	17	6	2000	1
964	5	17	6	2000	1
965	2	17	6	1350	1
966	3	17	6	1670	1
967	7	17	6	770	1
968	10	17	6	1020	1
969	6	18	6	2200	1
970	4	18	6	2200	1
971	5	18	6	2200	1
972	2	18	6	1500	1
973	3	18	6	1840	1
974	7	18	6	840	1
975	10	18	6	1140	1
976	6	19	6	2400	1
977	4	19	6	2400	1
978	5	19	6	2400	1
979	2	19	6	1650	1
980	3	19	6	2010	1
981	7	19	6	910	1
982	10	19	6	1260	1
983	6	20	6	2600	1
984	4	20	6	2600	1
985	5	20	6	2600	1
986	2	20	6	1800	1
987	3	20	6	2180	1
988	7	20	6	980	1
989	10	20	6	1380	1
990	6	21	6	2800	1
991	4	21	6	2800	1
992	5	21	6	2800	1
993	2	21	6	1950	1
994	3	21	6	2350	1
995	7	21	6	1050	1
996	10	21	6	1500	1
997	6	22	6	3000	1
998	4	22	6	3000	1
999	5	22	6	3000	1
1000	2	22	6	2000	1
1001	3	22	6	2500	1
1002	7	22	6	1120	1
1003	10	22	6	1500	1
1004	6	23	6	3000	1
1005	4	23	6	3000	1
1006	5	23	6	3000	1
1007	2	23	6	2000	1
1008	3	23	6	2500	1
1009	7	23	6	1150	1
1010	10	23	6	1500	1
1011	6	24	6	3000	1
1012	4	24	6	3000	1
1013	5	24	6	3000	1
1014	2	24	6	2000	1
1015	3	24	6	2500	1
1016	7	24	6	1150	1
1017	10	24	6	1500	1
